step,layer_idx,g_task_abs_mean,g_penalty_abs_mean,penalty_to_task_ratio,sqrt_v_hat_mean,update_abs_mean,lambda,flops_fraction,violation
700,56,1.684e-07,0.000e+00,0.000e+00,9.734e-06,2.698e-06,1.3273,0.4977,-0.0023
700,57,3.884e-07,0.000e+00,0.000e+00,9.738e-06,5.834e-06,1.3273,0.4977,-0.0023
700,61,3.418e-06,0.000e+00,0.000e+00,1.029e-05,6.692e-05,1.3273,0.4977,-0.0023
700,62,6.420e-06,0.000e+00,0.000e+00,1.123e-05,1.251e-04,1.3273,0.4977,-0.0023
700,66,1.317e-06,0.000e+00,0.000e+00,9.839e-06,2.774e-05,1.3273,0.4977,-0.0023
700,67,3.024e-06,0.000e+00,0.000e+00,1.007e-05,5.787e-05,1.3273,0.4977,-0.0023
700,71,1.014e-06,0.000e+00,0.000e+00,9.811e-06,2.384e-05,1.3273,0.4977,-0.0023
700,72,2.083e-06,0.000e+00,0.000e+00,1.001e-05,4.475e-05,1.3273,0.4977,-0.0023
700,90,4.466e-06,0.000e+00,0.000e+00,1.069e-05,8.480e-05,1.3273,0.4977,-0.0023
700,91,8.240e-06,0.000e+00,0.000e+00,1.230e-05,1.553e-04,1.3273,0.4977,-0.0023
700,95,4.606e-07,0.000e+00,0.000e+00,9.744e-06,9.318e-06,1.3273,0.4977,-0.0023
700,96,8.851e-07,0.000e+00,0.000e+00,9.763e-06,1.926e-05,1.3273,0.4977,-0.0023
700,100,4.212e-08,0.000e+00,0.000e+00,9.732e-06,6.505e-07,1.3273,0.4977,-0.0023
700,101,9.175e-08,0.000e+00,0.000e+00,9.731e-06,1.376e-06,1.3273,0.4977,-0.0023
700,105,5.425e-07,0.000e+00,0.000e+00,9.756e-06,1.116e-05,1.3273,0.4977,-0.0023
700,106,1.215e-06,0.000e+00,0.000e+00,9.802e-06,2.805e-05,1.3273,0.4977,-0.0023
